condition,fold,length,id,N_20nt,N_30nt,Time
wt_15mM_salt,4,40,75,0,1,7200.0
wt_15mM_salt,4,40,76,0,0,1800.0
wt_15mM_salt,4,40,76,0,1,3600.0
wt_15mM_salt,4,40,76,0,1,5400.0
wt_15mM_salt,4,40,76,0,1,7200.0
wt_15mM_salt,4,40,77,0,0,1800.0
wt_15mM_salt,4,40,77,0,0,3600.0
wt_15mM_salt,4,40,77,0,0,5400.0
wt_15mM_salt,4,40,77,0,0,7200.0
wt_15mM_salt,4,40,78,1,0,1800.0
wt_15mM_salt,4,40,78,1,0,3600.0
wt_15mM_salt,4,40,78,1,0,5400.0
wt_15mM_salt,4,40,78,1,0,7200.0
wt_15mM_salt,4,40,79,0,0,1800.0
wt_15mM_salt,4,40,79,0,0,3600.0
wt_15mM_salt,4,40,79,1,0,5400.0
wt_15mM_salt,4,40,79,0,1,7200.0
wt_15mM_salt,4,40,80,0,0,1800.0
wt_15mM_salt,4,40,80,0,0,3600.0
wt_15mM_salt,4,40,80,0,0,5400.0
wt_15mM_salt,4,40,80,0,0,7200.0
wt_15mM_salt,4,40,81,0,0,1800.0
wt_15mM_salt,4,40,81,1,0,3600.0
wt_15mM_salt,4,40,81,1,0,5400.0
wt_15mM_salt,4,40,81,2,0,7200.0
wt_15mM_salt,4,40,82,1,0,1800.0
wt_15mM_salt,4,40,82,1,0,3600.0
wt_15mM_salt,4,40,82,1,0,5400.0
wt_15mM_salt,4,40,82,1,0,7200.0
wt_15mM_salt,4,40,83,0,0,1800.0
wt_15mM_salt,4,40,83,0,0,3600.0
wt_15mM_salt,4,40,83,0,0,5400.0
wt_15mM_salt,4,40,83,0,0,7200.0
wt_15mM_salt,4,40,84,0,0,1800.0
wt_15mM_salt,4,40,84,0,0,3600.0
wt_15mM_salt,4,40,84,1,0,5400.0
wt_15mM_salt,4,40,84,1,0,7200.0
wt_15mM_salt,4,40,85,0,0,1800.0
wt_15mM_salt,4,40,85,0,0,3600.0
wt_15mM_salt,4,40,85,0,0,5400.0
wt_15mM_salt,4,40,85,0,1,7200.0
wt_15mM_salt,4,40,86,1,0,1800.0
wt_15mM_salt,4,40,86,1,0,3600.0
wt_15mM_salt,4,40,86,1,0,5400.0
wt_15mM_salt,4,40,86,1,0,7200.0
wt_15mM_salt,4,40,87,1,0,1800.0
wt_15mM_salt,4,40,87,1,0,3600.0
wt_15mM_salt,4,40,87,1,0,5400.0
wt_15mM_salt,4,40,87,1,0,7200.0
wt_15mM_salt,4,40,88,0,0,1800.0
wt_15mM_salt,4,40,88,0,0,3600.0
wt_15mM_salt,4,40,88,0,0,5400.0
wt_15mM_salt,4,40,88,0,0,7200.0
wt_15mM_salt,4,40,89,0,0,1800.0
wt_15mM_salt,4,40,89,0,0,3600.0
wt_15mM_salt,4,40,89,0,0,5400.0
wt_15mM_salt,4,40,89,1,0,7200.0
wt_15mM_salt,4,40,90,0,1,1800.0
wt_15mM_salt,4,40,90,0,1,3600.0
wt_15mM_salt,4,40,90,0,1,5400.0
wt_15mM_salt,4,40,90,0,1,7200.0
wt_15mM_salt,4,40,91,0,0,1800.0
wt_15mM_salt,4,40,91,0,0,3600.0
wt_15mM_salt,4,40,91,0,0,5400.0
wt_15mM_salt,4,40,91,0,0,7200.0
wt_15mM_salt,4,40,92,0,1,1800.0
wt_15mM_salt,4,40,92,0,1,3600.0
wt_15mM_salt,4,40,92,0,1,5400.0
wt_15mM_salt,4,40,92,0,1,7200.0
wt_15mM_salt,4,40,93,0,0,1800.0
wt_15mM_salt,4,40,93,0,0,3600.0
wt_15mM_salt,4,40,93,0,0,5400.0
wt_15mM_salt,4,40,93,0,0,7200.0
wt_15mM_salt,4,40,94,1,0,1800.0
wt_15mM_salt,4,40,94,1,0,3600.0
wt_15mM_salt,4,40,94,1,0,5400.0
wt_15mM_salt,4,40,94,1,0,7200.0
wt_15mM_salt,4,40,95,1,0,1800.0
wt_15mM_salt,4,40,95,1,0,3600.0
wt_15mM_salt,4,40,95,1,0,5400.0
wt_15mM_salt,4,40,95,1,0,7200.0
wt_15mM_salt,4,40,96,0,0,1800.0
wt_15mM_salt,4,40,96,0,0,3600.0
wt_15mM_salt,4,40,96,1,0,5400.0
wt_15mM_salt,4,40,96,1,0,7200.0
wt_15mM_salt,4,40,97,0,0,1800.0
wt_15mM_salt,4,40,97,0,0,3600.0
wt_15mM_salt,4,40,97,1,0,5400.0
wt_15mM_salt,4,40,97,1,0,7200.0
wt_15mM_salt,4,40,98,0,0,1800.0
wt_15mM_salt,4,40,98,0,0,3600.0
wt_15mM_salt,4,40,98,0,0,5400.0
wt_15mM_salt,4,40,98,0,0,7200.0
wt_15mM_salt,4,40,99,0,0,1800.0
wt_15mM_salt,4,40,99,0,0,3600.0
wt_15mM_salt,4,40,99,0,0,5400.0
wt_15mM_salt,4,40,99,0,0,7200.0
wt_15mM_salt,4,40,100,0,0,1800.0
wt_15mM_salt,4,40,100,0,0,3600.0
wt_15mM_salt,4,40,100,1,0,5400.0
wt_15mM_salt,4,40,100,0,1,7200.0
wt_15mM_salt,10,40,1,1,0,1800.0
wt_15mM_salt,10,40,1,1,0,3600.0
wt_15mM_salt,10,40,1,1,0,5400.0
wt_15mM_salt,10,40,1,1,0,7200.0
wt_15mM_salt,10,40,2,0,0,1800.0
wt_15mM_salt,10,40,2,1,0,3600.0
wt_15mM_salt,10,40,2,1,0,5400.0
wt_15mM_salt,10,40,2,1,0,7200.0
wt_15mM_salt,10,40,3,0,0,1800.0
wt_15mM_salt,10,40,3,0,0,3600.0
wt_15mM_salt,10,40,3,0,0,5400.0
wt_15mM_salt,10,40,3,0,0,7200.0
wt_15mM_salt,10,40,4,0,0,1800.0
wt_15mM_salt,10,40,4,0,0,3600.0
wt_15mM_salt,10,40,4,1,0,5400.0
wt_15mM_salt,10,40,4,0,1,7200.0
wt_15mM_salt,10,40,5,0,0,1800.0
wt_15mM_salt,10,40,5,0,0,3600.0
wt_15mM_salt,10,40,5,0,0,5400.0
wt_15mM_salt,10,40,5,0,0,7200.0
wt_15mM_salt,10,40,6,0,0,1800.0
wt_15mM_salt,10,40,6,1,0,3600.0
wt_15mM_salt,10,40,6,1,0,5400.0
wt_15mM_salt,10,40,6,1,0,7200.0
wt_15mM_salt,10,40,7,0,0,1800.0
wt_15mM_salt,10,40,7,0,0,3600.0
wt_15mM_salt,10,40,7,0,0,5400.0
wt_15mM_salt,10,40,7,0,0,7200.0
wt_15mM_salt,10,40,8,0,0,1800.0
wt_15mM_salt,10,40,8,0,0,3600.0
wt_15mM_salt,10,40,8,0,0,5400.0
wt_15mM_salt,10,40,8,1,0,7200.0
wt_15mM_salt,10,40,9,0,0,1800.0
wt_15mM_salt,10,40,9,1,0,3600.0
wt_15mM_salt,10,40,9,1,0,5400.0
wt_15mM_salt,10,40,9,1,0,7200.0
wt_15mM_salt,10,40,10,1,0,1800.0
wt_15mM_salt,10,40,10,1,0,3600.0
wt_15mM_salt,10,40,10,1,0,5400.0
wt_15mM_salt,10,40,10,1,0,7200.0
wt_15mM_salt,10,40,11,0,0,1800.0
wt_15mM_salt,10,40,11,0,0,3600.0
wt_15mM_salt,10,40,11,0,0,5400.0
wt_15mM_salt,10,40,11,0,0,7200.0
wt_15mM_salt,10,40,12,0,0,1800.0
wt_15mM_salt,10,40,12,0,1,3600.0
wt_15mM_salt,10,40,12,0,1,5400.0
wt_15mM_salt,10,40,12,0,1,7200.0
wt_15mM_salt,10,40,13,0,0,1800.0
wt_15mM_salt,10,40,13,0,0,3600.0
wt_15mM_salt,10,40,13,1,0,5400.0
wt_15mM_salt,10,40,13,1,0,7200.0
wt_15mM_salt,10,40,14,0,0,1800.0
wt_15mM_salt,10,40,14,0,0,3600.0
wt_15mM_salt,10,40,14,1,0,5400.0
wt_15mM_salt,10,40,14,0,1,7200.0
wt_15mM_salt,10,40,15,0,0,1800.0
wt_15mM_salt,10,40,15,0,0,3600.0
wt_15mM_salt,10,40,15,0,0,5400.0
wt_15mM_salt,10,40,15,1,0,7200.0
wt_15mM_salt,10,40,16,0,0,1800.0
wt_15mM_salt,10,40,16,0,0,3600.0
wt_15mM_salt,10,40,16,1,0,5400.0
wt_15mM_salt,10,40,16,1,0,7200.0
wt_15mM_salt,10,40,17,0,0,1800.0
wt_15mM_salt,10,40,17,1,0,3600.0
wt_15mM_salt,10,40,17,0,1,5400.0
wt_15mM_salt,10,40,17,0,1,7200.0
wt_15mM_salt,10,40,18,1,0,1800.0
wt_15mM_salt,10,40,18,0,1,3600.0
wt_15mM_salt,10,40,18,0,1,5400.0
wt_15mM_salt,10,40,18,0,1,7200.0
wt_15mM_salt,10,40,19,0,0,1800.0
wt_15mM_salt,10,40,19,0,0,3600.0
wt_15mM_salt,10,40,19,0,1,5400.0
wt_15mM_salt,10,40,19,0,1,7200.0
wt_15mM_salt,10,40,20,0,0,1800.0
wt_15mM_salt,10,40,20,1,0,3600.0
wt_15mM_salt,10,40,20,1,0,5400.0
wt_15mM_salt,10,40,20,1,0,7200.0
wt_15mM_salt,10,40,21,1,0,1800.0
wt_15mM_salt,10,40,21,1,0,3600.0
wt_15mM_salt,10,40,21,1,0,5400.0
wt_15mM_salt,10,40,21,1,0,7200.0
wt_15mM_salt,10,40,22,0,0,1800.0
wt_15mM_salt,10,40,22,0,0,3600.0
wt_15mM_salt,10,40,22,0,0,5400.0
wt_15mM_salt,10,40,22,0,0,7200.0
wt_15mM_salt,10,40,23,0,0,1800.0
wt_15mM_salt,10,40,23,0,0,3600.0
wt_15mM_salt,10,40,23,0,0,5400.0
wt_15mM_salt,10,40,23,0,1,7200.0
wt_15mM_salt,10,40,24,0,0,1800.0
wt_15mM_salt,10,40,24,0,0,3600.0
wt_15mM_salt,10,40,24,1,0,5400.0
wt_15mM_salt,10,40,24,1,0,7200.0
wt_15mM_salt,10,40,25,0,0,1800.0
wt_15mM_salt,10,40,25,0,0,3600.0
wt_15mM_salt,10,40,25,0,0,5400.0
wt_15mM_salt,10,40,25,1,0,7200.0
wt_15mM_salt,10,40,26,0,0,1800.0
wt_15mM_salt,10,40,26,1,0,3600.0
wt_15mM_salt,10,40,26,0,1,5400.0
wt_15mM_salt,10,40,26,0,1,7200.0
wt_15mM_salt,10,40,27,0,1,1800.0
wt_15mM_salt,10,40,27,0,1,3600.0
wt_15mM_salt,10,40,27,0,1,5400.0
wt_15mM_salt,10,40,27,0,1,7200.0
wt_15mM_salt,10,40,28,1,0,1800.0
wt_15mM_salt,10,40,28,1,0,3600.0
wt_15mM_salt,10,40,28,1,0,5400.0
wt_15mM_salt,10,40,28,1,0,7200.0
wt_15mM_salt,10,40,29,1,0,1800.0
wt_15mM_salt,10,40,29,1,0,3600.0
wt_15mM_salt,10,40,29,1,0,5400.0
wt_15mM_salt,10,40,29,1,0,7200.0
wt_15mM_salt,10,40,30,0,0,1800.0
wt_15mM_salt,10,40,30,1,0,3600.0
wt_15mM_salt,10,40,30,0,1,5400.0
wt_15mM_salt,10,40,30,0,1,7200.0
wt_15mM_salt,10,40,31,0,0,1800.0
wt_15mM_salt,10,40,31,0,0,3600.0
wt_15mM_salt,10,40,31,0,0,5400.0
wt_15mM_salt,10,40,31,0,0,7200.0
wt_15mM_salt,10,40,32,0,0,1800.0
wt_15mM_salt,10,40,32,1,0,3600.0
wt_15mM_salt,10,40,32,1,0,5400.0
wt_15mM_salt,10,40,32,0,1,7200.0
wt_15mM_salt,10,40,33,0,0,1800.0
wt_15mM_salt,10,40,33,1,0,3600.0
wt_15mM_salt,10,40,33,1,0,5400.0
wt_15mM_salt,10,40,33,1,0,7200.0
wt_15mM_salt,10,40,34,0,0,1800.0
wt_15mM_salt,10,40,34,0,0,3600.0
wt_15mM_salt,10,40,34,0,0,5400.0
wt_15mM_salt,10,40,34,0,0,7200.0
wt_15mM_salt,10,40,35,0,0,1800.0
wt_15mM_salt,10,40,35,0,0,3600.0
wt_15mM_salt,10,40,35,0,0,5400.0
wt_15mM_salt,10,40,35,0,1,7200.0
wt_15mM_salt,10,40,36,0,0,1800.0
wt_15mM_salt,10,40,36,1,0,3600.0
wt_15mM_salt,10,40,36,1,0,5400.0
wt_15mM_salt,10,40,36,1,0,7200.0
wt_15mM_salt,10,40,37,1,0,1800.0
wt_15mM_salt,10,40,37,1,0,3600.0
wt_15mM_salt,10,40,37,1,0,5400.0
wt_15mM_salt,10,40,37,1,0,7200.0
wt_15mM_salt,10,40,38,1,0,1800.0
wt_15mM_salt,10,40,38,1,0,3600.0
wt_15mM_salt,10,40,38,1,0,5400.0
wt_15mM_salt,10,40,38,1,0,7200.0
wt_15mM_salt,10,40,39,0,0,1800.0
wt_15mM_salt,10,40,39,0,0,3600.0
wt_15mM_salt,10,40,39,1,0,5400.0
wt_15mM_salt,10,40,39,1,0,7200.0
wt_15mM_salt,10,40,40,0,0,1800.0
wt_15mM_salt,10,40,40,0,0,3600.0
wt_15mM_salt,10,40,40,0,0,5400.0
wt_15mM_salt,10,40,40,0,0,7200.0
wt_15mM_salt,10,40,41,0,0,1800.0
wt_15mM_salt,10,40,41,0,0,3600.0
wt_15mM_salt,10,40,41,0,0,5400.0
wt_15mM_salt,10,40,41,0,0,7200.0
wt_15mM_salt,10,40,42,1,0,1800.0
wt_15mM_salt,10,40,42,1,0,3600.0
wt_15mM_salt,10,40,42,1,0,5400.0
wt_15mM_salt,10,40,42,1,0,7200.0
wt_15mM_salt,10,40,43,0,0,1800.0
wt_15mM_salt,10,40,43,0,0,3600.0
wt_15mM_salt,10,40,43,0,0,5400.0
wt_15mM_salt,10,40,43,0,0,7200.0
wt_15mM_salt,10,40,44,0,0,1800.0
wt_15mM_salt,10,40,44,0,0,3600.0
wt_15mM_salt,10,40,44,2,0,5400.0
wt_15mM_salt,10,40,44,2,0,7200.0
wt_15mM_salt,10,40,45,0,0,1800.0
wt_15mM_salt,10,40,45,0,1,3600.0
wt_15mM_salt,10,40,45,0,1,5400.0
wt_15mM_salt,10,40,45,0,1,7200.0
wt_15mM_salt,10,40,46,0,0,1800.0
wt_15mM_salt,10,40,46,0,0,3600.0
wt_15mM_salt,10,40,46,1,0,5400.0
wt_15mM_salt,10,40,46,0,1,7200.0
wt_15mM_salt,10,40,47,0,0,1800.0
wt_15mM_salt,10,40,47,1,0,3600.0
wt_15mM_salt,10,40,47,0,1,5400.0
wt_15mM_salt,10,40,47,0,1,7200.0
wt_15mM_salt,10,40,48,0,0,1800.0
wt_15mM_salt,10,40,48,1,0,3600.0
wt_15mM_salt,10,40,48,1,0,5400.0
wt_15mM_salt,10,40,48,1,0,7200.0
wt_15mM_salt,10,40,49,0,0,1800.0
wt_15mM_salt,10,40,49,1,0,3600.0
wt_15mM_salt,10,40,49,1,0,5400.0
wt_15mM_salt,10,40,49,1,0,7200.0
wt_15mM_salt,10,40,50,0,1,1800.0
wt_15mM_salt,10,40,50,0,1,3600.0
wt_15mM_salt,10,40,50,0,1,5400.0
wt_15mM_salt,10,40,50,0,1,7200.0
wt_15mM_salt,10,40,51,0,0,1800.0
wt_15mM_salt,10,40,51,1,0,3600.0
wt_15mM_salt,10,40,51,0,1,5400.0
wt_15mM_salt,10,40,51,0,1,7200.0
wt_15mM_salt,10,40,52,1,0,1800.0
wt_15mM_salt,10,40,52,1,0,3600.0
wt_15mM_salt,10,40,52,1,0,5400.0
wt_15mM_salt,10,40,52,1,0,7200.0
wt_15mM_salt,10,40,53,1,0,1800.0
wt_15mM_salt,10,40,53,1,0,3600.0
wt_15mM_salt,10,40,53,1,0,5400.0
wt_15mM_salt,10,40,53,1,0,7200.0
wt_15mM_salt,10,40,54,0,0,1800.0
wt_15mM_salt,10,40,54,1,0,3600.0
wt_15mM_salt,10,40,54,0,1,5400.0
wt_15mM_salt,10,40,54,0,1,7200.0
wt_15mM_salt,10,40,55,0,0,1800.0
wt_15mM_salt,10,40,55,0,0,3600.0
wt_15mM_salt,10,40,55,0,0,5400.0
wt_15mM_salt,10,40,55,1,0,7200.0
wt_15mM_salt,10,40,56,0,0,1800.0
wt_15mM_salt,10,40,56,0,0,3600.0
wt_15mM_salt,10,40,56,1,0,5400.0
wt_15mM_salt,10,40,56,1,0,7200.0
wt_15mM_salt,10,40,57,0,0,1800.0
wt_15mM_salt,10,40,57,0,0,3600.0
wt_15mM_salt,10,40,57,0,0,5400.0
wt_15mM_salt,10,40,57,0,0,7200.0
wt_15mM_salt,10,40,58,1,0,1800.0
wt_15mM_salt,10,40,58,1,0,3600.0
wt_15mM_salt,10,40,58,1,0,5400.0
wt_15mM_salt,10,40,58,1,0,7200.0
wt_15mM_salt,10,40,59,0,0,1800.0
wt_15mM_salt,10,40,59,0,0,3600.0
wt_15mM_salt,10,40,59,1,0,5400.0
wt_15mM_salt,10,40,59,0,1,7200.0
wt_15mM_salt,10,40,60,0,0,1800.0
wt_15mM_salt,10,40,60,0,0,3600.0
wt_15mM_salt,10,40,60,1,0,5400.0
wt_15mM_salt,10,40,60,1,0,7200.0
wt_15mM_salt,10,40,61,0,0,1800.0
wt_15mM_salt,10,40,61,1,0,3600.0
wt_15mM_salt,10,40,61,1,0,5400.0
wt_15mM_salt,10,40,61,1,0,7200.0
wt_15mM_salt,10,40,62,0,0,1800.0
wt_15mM_salt,10,40,62,1,0,3600.0
wt_15mM_salt,10,40,62,0,1,5400.0
wt_15mM_salt,10,40,62,0,1,7200.0
wt_15mM_salt,10,40,63,0,0,1800.0
wt_15mM_salt,10,40,63,0,0,3600.0
wt_15mM_salt,10,40,63,0,0,5400.0
wt_15mM_salt,10,40,63,0,0,7200.0
wt_15mM_salt,10,40,64,0,0,1800.0
wt_15mM_salt,10,40,64,0,0,3600.0
wt_15mM_salt,10,40,64,0,0,5400.0
wt_15mM_salt,10,40,64,0,0,7200.0
wt_15mM_salt,10,40,65,0,0,1800.0
wt_15mM_salt,10,40,65,0,0,3600.0
wt_15mM_salt,10,40,65,0,0,5400.0
wt_15mM_salt,10,40,65,0,0,7200.0
wt_15mM_salt,10,40,66,0,0,1800.0
wt_15mM_salt,10,40,66,1,0,3600.0
wt_15mM_salt,10,40,66,1,0,5400.0
wt_15mM_salt,10,40,66,1,0,7200.0
wt_15mM_salt,10,40,67,0,1,1800.0
wt_15mM_salt,10,40,67,0,1,3600.0
wt_15mM_salt,10,40,67,0,1,5400.0
wt_15mM_salt,10,40,67,0,1,7200.0
wt_15mM_salt,10,40,68,0,0,1800.0
wt_15mM_salt,10,40,68,0,0,3600.0
wt_15mM_salt,10,40,68,0,0,5400.0
wt_15mM_salt,10,40,68,0,0,7200.0
wt_15mM_salt,10,40,69,1,0,1800.0
wt_15mM_salt,10,40,69,0,1,3600.0
wt_15mM_salt,10,40,69,0,1,5400.0
wt_15mM_salt,10,40,69,0,1,7200.0
wt_15mM_salt,10,40,70,1,0,1800.0
wt_15mM_salt,10,40,70,0,1,3600.0
wt_15mM_salt,10,40,70,0,1,5400.0
wt_15mM_salt,10,40,70,0,1,7200.0
wt_15mM_salt,10,40,71,0,0,1800.0
wt_15mM_salt,10,40,71,0,0,3600.0
wt_15mM_salt,10,40,71,0,0,5400.0
wt_15mM_salt,10,40,71,0,0,7200.0
wt_15mM_salt,10,40,72,0,0,1800.0
wt_15mM_salt,10,40,72,0,0,3600.0
wt_15mM_salt,10,40,72,0,0,5400.0
wt_15mM_salt,10,40,72,0,0,7200.0
wt_15mM_salt,10,40,73,1,0,1800.0
wt_15mM_salt,10,40,73,1,0,3600.0
wt_15mM_salt,10,40,73,1,0,5400.0
wt_15mM_salt,10,40,73,1,0,7200.0
wt_15mM_salt,10,40,74,1,0,1800.0
wt_15mM_salt,10,40,74,1,0,3600.0
wt_15mM_salt,10,40,74,1,0,5400.0
wt_15mM_salt,10,40,74,1,0,7200.0
wt_15mM_salt,10,40,75,0,1,1800.0
wt_15mM_salt,10,40,75,0,1,3600.0
wt_15mM_salt,10,40,75,0,1,5400.0
wt_15mM_salt,10,40,75,0,1,7200.0
wt_15mM_salt,10,40,76,0,0,1800.0
wt_15mM_salt,10,40,76,0,0,3600.0
wt_15mM_salt,10,40,76,0,1,5400.0
wt_15mM_salt,10,40,76,0,1,7200.0
wt_15mM_salt,10,40,77,1,0,1800.0
wt_15mM_salt,10,40,77,1,0,3600.0
wt_15mM_salt,10,40,77,1,0,5400.0
wt_15mM_salt,10,40,77,0,0,7200.0
wt_15mM_salt,10,40,78,0,0,1800.0
wt_15mM_salt,10,40,78,0,0,3600.0
wt_15mM_salt,10,40,78,0,0,5400.0
wt_15mM_salt,10,40,78,0,1,7200.0
wt_15mM_salt,10,40,79,0,0,1800.0
wt_15mM_salt,10,40,79,0,1,3600.0
wt_15mM_salt,10,40,79,0,1,5400.0
wt_15mM_salt,10,40,79,0,1,7200.0
wt_15mM_salt,10,40,80,0,0,1800.0
wt_15mM_salt,10,40,80,0,0,3600.0
wt_15mM_salt,10,40,80,0,0,5400.0
wt_15mM_salt,10,40,80,0,0,7200.0
wt_15mM_salt,10,40,81,0,0,1800.0
wt_15mM_salt,10,40,81,0,0,3600.0
wt_15mM_salt,10,40,81,1,0,5400.0
wt_15mM_salt,10,40,81,1,0,7200.0
wt_15mM_salt,10,40,82,0,0,1800.0
wt_15mM_salt,10,40,82,0,0,3600.0
wt_15mM_salt,10,40,82,0,0,5400.0
wt_15mM_salt,10,40,82,0,0,7200.0
wt_15mM_salt,10,40,83,0,0,1800.0
wt_15mM_salt,10,40,83,1,0,3600.0
wt_15mM_salt,10,40,83,1,0,5400.0
wt_15mM_salt,10,40,83,1,0,7200.0
wt_15mM_salt,10,40,84,1,0,1800.0
wt_15mM_salt,10,40,84,0,1,3600.0
wt_15mM_salt,10,40,84,0,1,5400.0
wt_15mM_salt,10,40,84,0,1,7200.0
wt_15mM_salt,10,40,85,0,0,1800.0
wt_15mM_salt,10,40,85,1,0,3600.0
wt_15mM_salt,10,40,85,1,0,5400.0
wt_15mM_salt,10,40,85,1,0,7200.0
wt_15mM_salt,10,40,86,0,0,1800.0
wt_15mM_salt,10,40,86,1,0,3600.0
wt_15mM_salt,10,40,86,0,1,5400.0
wt_15mM_salt,10,40,86,0,1,7200.0
wt_15mM_salt,10,40,87,0,1,1800.0
wt_15mM_salt,10,40,87,0,1,3600.0
wt_15mM_salt,10,40,87,0,1,5400.0
wt_15mM_salt,10,40,87,0,1,7200.0
wt_15mM_salt,10,40,88,0,0,1800.0
wt_15mM_salt,10,40,88,0,0,3600.0
wt_15mM_salt,10,40,88,0,0,5400.0
wt_15mM_salt,10,40,88,0,0,7200.0
wt_15mM_salt,10,40,89,0,0,1800.0
wt_15mM_salt,10,40,89,0,0,3600.0
wt_15mM_salt,10,40,89,0,0,5400.0
wt_15mM_salt,10,40,89,0,0,7200.0
wt_15mM_salt,10,40,90,1,0,1800.0
wt_15mM_salt,10,40,90,0,1,3600.0
wt_15mM_salt,10,40,90,0,1,5400.0
wt_15mM_salt,10,40,90,0,1,7200.0
wt_15mM_salt,10,40,91,0,0,1800.0
wt_15mM_salt,10,40,91,1,0,3600.0
wt_15mM_salt,10,40,91,1,0,5400.0
wt_15mM_salt,10,40,91,1,0,7200.0
wt_15mM_salt,10,40,92,0,0,1800.0
wt_15mM_salt,10,40,92,0,0,3600.0
wt_15mM_salt,10,40,92,0,0,5400.0
wt_15mM_salt,10,40,92,0,0,7200.0
wt_15mM_salt,10,40,93,1,0,1800.0
wt_15mM_salt,10,40,93,0,1,3600.0
wt_15mM_salt,10,40,93,0,1,5400.0
wt_15mM_salt,10,40,93,0,1,7200.0
wt_15mM_salt,10,40,94,0,0,1800.0
wt_15mM_salt,10,40,94,1,0,3600.0
wt_15mM_salt,10,40,94,0,1,5400.0
wt_15mM_salt,10,40,94,0,1,7200.0
wt_15mM_salt,10,40,95,0,0,1800.0
wt_15mM_salt,10,40,95,0,0,3600.0
wt_15mM_salt,10,40,95,0,0,5400.0
wt_15mM_salt,10,40,95,1,0,7200.0
wt_15mM_salt,10,40,96,0,0,1800.0
wt_15mM_salt,10,40,96,0,0,3600.0
wt_15mM_salt,10,40,96,0,0,5400.0
wt_15mM_salt,10,40,96,0,0,7200.0
wt_15mM_salt,10,40,97,0,1,1800.0
wt_15mM_salt,10,40,97,0,1,3600.0
wt_15mM_salt,10,40,97,0,1,5400.0
wt_15mM_salt,10,40,97,0,1,7200.0
wt_15mM_salt,10,40,98,0,0,1800.0
wt_15mM_salt,10,40,98,0,0,3600.0
wt_15mM_salt,10,40,98,0,0,5400.0
wt_15mM_salt,10,40,98,0,0,7200.0
wt_15mM_salt,10,40,99,0,0,1800.0
wt_15mM_salt,10,40,99,1,0,3600.0
wt_15mM_salt,10,40,99,1,0,5400.0
wt_15mM_salt,10,40,99,1,0,7200.0
wt_15mM_salt,10,40,100,0,0,1800.0
wt_15mM_salt,10,40,100,0,0,3600.0
wt_15mM_salt,10,40,100,0,0,5400.0
wt_15mM_salt,10,40,100,0,0,7200.0
wt_15mM_salt,25,40,1,0,0,1800.0
wt_15mM_salt,25,40,1,0,1,3600.0
wt_15mM_salt,25,40,1,0,1,5400.0
wt_15mM_salt,25,40,1,0,1,7200.0
wt_15mM_salt,25,40,2,0,0,1800.0
wt_15mM_salt,25,40,2,0,0,3600.0
wt_15mM_salt,25,40,2,0,0,5400.0
wt_15mM_salt,25,40,2,0,1,7200.0
wt_15mM_salt,25,40,3,0,0,1800.0
wt_15mM_salt,25,40,3,0,1,3600.0
wt_15mM_salt,25,40,3,0,1,5400.0
wt_15mM_salt,25,40,3,0,1,7200.0
wt_15mM_salt,25,40,4,1,0,1800.0
wt_15mM_salt,25,40,4,1,0,3600.0
wt_15mM_salt,25,40,4,1,0,5400.0
wt_15mM_salt,25,40,4,1,0,7200.0
wt_15mM_salt,25,40,5,1,0,1800.0
wt_15mM_salt,25,40,5,1,0,3600.0
wt_15mM_salt,25,40,5,1,0,5400.0
wt_15mM_salt,25,40,5,1,0,7200.0
wt_15mM_salt,25,40,6,1,0,1800.0
wt_15mM_salt,25,40,6,1,0,3600.0
wt_15mM_salt,25,40,6,1,0,5400.0
wt_15mM_salt,25,40,6,1,0,7200.0
wt_15mM_salt,25,40,7,1,0,1800.0
wt_15mM_salt,25,40,7,0,1,3600.0
wt_15mM_salt,25,40,7,0,1,5400.0
wt_15mM_salt,25,40,7,0,1,7200.0
wt_15mM_salt,25,40,8,0,0,1800.0
wt_15mM_salt,25,40,8,0,0,3600.0
wt_15mM_salt,25,40,8,1,0,5400.0
wt_15mM_salt,25,40,8,1,0,7200.0
wt_15mM_salt,25,40,9,0,0,1800.0
wt_15mM_salt,25,40,9,0,0,3600.0
wt_15mM_salt,25,40,9,0,0,5400.0
wt_15mM_salt,25,40,9,0,0,7200.0
wt_15mM_salt,25,40,10,0,0,1800.0
wt_15mM_salt,25,40,10,1,0,3600.0
wt_15mM_salt,25,40,10,1,0,5400.0
wt_15mM_salt,25,40,10,1,0,7200.0
wt_15mM_salt,25,40,11,0,0,1800.0
wt_15mM_salt,25,40,11,1,0,3600.0
wt_15mM_salt,25,40,11,1,0,5400.0
wt_15mM_salt,25,40,11,1,0,7200.0
wt_15mM_salt,25,40,12,0,0,1800.0
wt_15mM_salt,25,40,12,0,0,3600.0
wt_15mM_salt,25,40,12,0,0,5400.0
wt_15mM_salt,25,40,12,0,0,7200.0
wt_15mM_salt,25,40,13,1,0,1800.0
wt_15mM_salt,25,40,13,1,0,3600.0
wt_15mM_salt,25,40,13,1,0,5400.0
wt_15mM_salt,25,40,13,1,0,7200.0
wt_15mM_salt,25,40,14,1,0,1800.0
wt_15mM_salt,25,40,14,1,0,3600.0
wt_15mM_salt,25,40,14,1,0,5400.0
wt_15mM_salt,25,40,14,1,0,7200.0
wt_15mM_salt,25,40,15,0,0,1800.0
wt_15mM_salt,25,40,15,0,0,3600.0
