time,fold,D1,size,id
1921,0,0.1,171,64
1921,0,0.1,7,64
1921,0,0.1,9,64
1921,0,0.1,40,64
1921,0,0.1,2,64
1921,0,0.1,9,64
2401,0,0.1,105,64
2401,0,0.1,177,64
2401,0,0.1,7,64
2401,0,0.1,1,64
2401,0,0.1,26,64
2401,0,0.1,24,64
1801,0,0.1,33,65
1801,0,0.1,104,65
1801,0,0.1,2,65
1801,0,0.1,82,65
1801,0,0.1,51,65
1801,0,0.1,78,65
1861,0,0.1,23,65
1861,0,0.1,115,65
1861,0,0.1,1,65
1861,0,0.1,79,65
1861,0,0.1,52,65
1861,0,0.1,80,65
1921,0,0.1,28,65
1921,0,0.1,109,65
1921,0,0.1,3,65
1921,0,0.1,74,65
1921,0,0.1,61,65
1921,0,0.1,75,65
2401,0,0.1,27,65
2401,0,0.1,112,65
2401,0,0.1,16,65
2401,0,0.1,63,65
2401,0,0.1,72,65
2401,0,0.1,60,65
1801,1,0.1,44,66
1801,1,0.1,42,66
1801,1,0.1,8,66
1801,1,0.1,62,66
1801,1,0.1,33,66
1801,1,0.1,51,66
1801,1,0.1,2,66
1801,1,0.1,3,66
1801,1,0.1,1,66
1801,1,0.1,4,66
1861,1,0.1,47,66
1861,1,0.1,36,66
1861,1,0.1,22,66
1861,1,0.1,57,66
1861,1,0.1,38,66
1861,1,0.1,31,66
1861,1,0.1,11,66
1861,1,0.1,2,66
1861,1,0.1,6,66
1921,1,0.1,49,66
1921,1,0.1,40,66
1921,1,0.1,3,66
1921,1,0.1,63,66
1921,1,0.1,36,66
1921,1,0.1,32,66
1921,1,0.1,10,66
1921,1,0.1,3,66
1921,1,0.1,2,66
1921,1,0.1,12,66
2401,1,0.1,60,66
2401,1,0.1,27,66
2401,1,0.1,11,66
2401,1,0.1,8,66
2401,1,0.1,6,66
2401,1,0.1,6,66
2401,1,0.1,19,66
2401,1,0.1,41,66
2401,1,0.1,12,66
2401,1,0.1,7,66
2401,1,0.1,12,66
2401,1,0.1,1,66
1801,1,0.1,76,67
1801,1,0.1,85,67
1801,1,0.1,73,67
1801,1,0.1,28,67
1801,1,0.1,3,67
1801,1,0.1,95,67
1861,1,0.1,34,67
1861,1,0.1,17,67
1861,1,0.1,89,67
1861,1,0.1,79,67
1861,1,0.1,13,67
1861,1,0.1,2,67
1861,1,0.1,96,67
1921,1,0.1,34,67
1921,1,0.1,31,67
1921,1,0.1,77,67
1921,1,0.1,79,67
1921,1,0.1,12,67
1921,1,0.1,1,67
1921,1,0.1,96,67
2401,1,0.1,33,67
2401,1,0.1,37,67
2401,1,0.1,67,67
2401,1,0.1,38,67
2401,1,0.1,16,67
2401,1,0.1,5,67
2401,1,0.1,94,67
1801,1,0.1,20,68
1801,1,0.1,30,68
1801,1,0.1,10,68
1801,1,0.1,232,68
1801,1,0.1,14,68
1801,1,0.1,44,68
1861,1,0.1,13,68
1861,1,0.1,38,68
1861,1,0.1,4,68
1861,1,0.1,242,68
1861,1,0.1,8,68
1861,1,0.1,45,68
1921,1,0.1,11,68
1921,1,0.1,39,68
1921,1,0.1,3,68
1921,1,0.1,168,68
1921,1,0.1,62,68
1921,1,0.1,3,68
1921,1,0.1,44,68
2401,1,0.1,20,68
2401,1,0.1,24,68
2401,1,0.1,21,68
2401,1,0.1,174,68
2401,1,0.1,61,68
2401,1,0.1,8,68
2401,1,0.1,42,68
1801,1,0.1,90,69
1801,1,0.1,36,69
1801,1,0.1,19,69
1801,1,0.1,61,69
1801,1,0.1,50,69
1801,1,0.1,13,69
1801,1,0.1,51,69
1861,1,0.1,88,69
1861,1,0.1,40,69
1861,1,0.1,17,69
1861,1,0.1,62,69
1861,1,0.1,52,69
1861,1,0.1,11,69
1861,1,0.1,50,69
1921,1,0.1,87,69
1921,1,0.1,44,69
1921,1,0.1,12,69
1921,1,0.1,62,69
1921,1,0.1,65,69
1921,1,0.1,9,69
1921,1,0.1,51,69
2401,1,0.1,160,69
2401,1,0.1,6,69
2401,1,0.1,66,69
2401,1,0.1,24,69
2401,1,0.1,9,69
2401,1,0.1,16,69
2401,1,0.1,39,69
1801,1,0.1,26,70
1801,1,0.1,53,70
1801,1,0.1,24,70
1801,1,0.1,6,70
1801,1,0.1,26,70
1801,1,0.1,75,70
1801,1,0.1,13,70
1801,1,0.1,77,70
1861,1,0.1,22,70
1861,1,0.1,52,70
1861,1,0.1,28,70
1861,1,0.1,12,70
1861,1,0.1,21,70
1861,1,0.1,86,70
1861,1,0.1,14,70
1861,1,0.1,75,70
1921,1,0.1,22,70
1921,1,0.1,49,70
1921,1,0.1,16,70
1921,1,0.1,17,70
1921,1,0.1,21,70
1921,1,0.1,91,70
1921,1,0.1,5,70
1921,1,0.1,79,70
2401,1,0.1,40,70
2401,1,0.1,24,70
2401,1,0.1,9,70
2401,1,0.1,24,70
2401,1,0.1,23,70
2401,1,0.1,9,70
2401,1,0.1,59,70
2401,1,0.1,3,70
2401,1,0.1,34,70
2401,1,0.1,15,70
1801,4,0.1,35,71
1801,4,0.1,30,71
1801,4,0.1,54,71
1801,4,0.1,177,71
1801,4,0.1,22,71
1801,4,0.1,12,71
1861,4,0.1,33,71
1861,4,0.1,26,71
1861,4,0.1,58,71
1861,4,0.1,8,71
1861,4,0.1,172,71
1861,4,0.1,26,71
1861,4,0.1,7,71
1921,4,0.1,35,71
1921,4,0.1,32,71
1921,4,0.1,59,71
1921,4,0.1,9,71
1921,4,0.1,173,71
1921,4,0.1,25,71
1921,4,0.1,7,71
2401,4,0.1,25,71
2401,4,0.1,1,71
2401,4,0.1,1,71
2401,4,0.1,64,71
2401,4,0.1,12,71
2401,4,0.1,73,71
2401,4,0.1,22,71
2401,4,0.1,35,71
2401,4,0.1,7,71
1801,4,0.1,29,72
1801,4,0.1,91,72
1801,4,0.1,48,72
1801,4,0.1,12,72
1801,4,0.1,5,72
1801,4,0.1,72,72
1801,4,0.1,18,72
1801,4,0.1,25,72
1861,4,0.1,26,72
1861,4,0.1,99,72
1861,4,0.1,31,72
1861,4,0.1,25,72
1861,4,0.1,4,72
1861,4,0.1,73,72
1861,4,0.1,19,72
1861,4,0.1,23,72
1921,4,0.1,29,72
1921,4,0.1,40,72
1921,4,0.1,38,72
1921,4,0.1,31,72
1921,4,0.1,18,72
1921,4,0.1,71,72
1921,4,0.1,24,72
1921,4,0.1,19,72
2401,4,0.1,32,72
2401,4,0.1,42,72
2401,4,0.1,22,72
2401,4,0.1,32,72
2401,4,0.1,7,72
2401,4,0.1,26,72
2401,4,0.1,75,72
2401,4,0.1,1,72
2401,4,0.1,11,72
2401,4,0.1,2,72
1801,4,0.1,41,73
1801,4,0.1,26,73
1801,4,0.1,6,73
1801,4,0.1,78,73
1801,4,0.1,59,73
1801,4,0.1,33,73
1801,4,0.1,87,73
1861,4,0.1,43,73
1861,4,0.1,19,73
1861,4,0.1,8,73
1861,4,0.1,78,73
1861,4,0.1,53,73
1861,4,0.1,30,73
1861,4,0.1,89,73
1921,4,0.1,41,73
1921,4,0.1,22,73
1921,4,0.1,4,73
1921,4,0.1,87,73
1921,4,0.1,45,73
1921,4,0.1,32,73
1921,4,0.1,89,73
2401,4,0.1,22,73
2401,4,0.1,42,73
2401,4,0.1,19,73
2401,4,0.1,7,73
2401,4,0.1,33,73
2401,4,0.1,13,73
2401,4,0.1,11,73
2401,4,0.1,41,73
2401,4,0.1,56,73
2401,4,0.1,16,73
1801,4,0.1,72,74
1801,4,0.1,157,74
1801,4,0.1,70,74
1801,4,0.1,6,74
1801,4,0.1,85,74
1861,4,0.1,74,74
1861,4,0.1,12,74
1861,4,0.1,68,74
1861,4,0.1,19,74
1861,4,0.1,1,74
1861,4,0.1,63,74
1861,4,0.1,4,74
1861,4,0.1,34,74
1861,4,0.1,25,74
1921,4,0.1,73,74
1921,4,0.1,8,74
1921,4,0.1,63,74
1921,4,0.1,8,74
1921,4,0.1,1,74
1921,4,0.1,58,74
1921,4,0.1,17,74
1921,4,0.1,26,74
1921,4,0.1,26,74
2401,4,0.1,68,74
2401,4,0.1,15,74
2401,4,0.1,9,74
2401,4,0.1,13,74
2401,4,0.1,10,74
2401,4,0.1,12,74
2401,4,0.1,6,74
2401,4,0.1,29,74
2401,4,0.1,2,74
2401,4,0.1,32,74
2401,4,0.1,14,74
1801,4,0.1,47,75
1801,4,0.1,77,75
1801,4,0.1,60,75
1801,4,0.1,9,75
1801,4,0.1,53,75
1801,4,0.1,44,75
1801,4,0.1,10,75
1861,4,0.1,1,75
1861,4,0.1,56,75
1861,4,0.1,84,75
1861,4,0.1,52,75
1861,4,0.1,9,75
1861,4,0.1,51,75
1861,4,0.1,35,75
1861,4,0.1,12,75
1921,4,0.1,7,75
1921,4,0.1,38,75
1921,4,0.1,88,75
1921,4,0.1,48,75
1921,4,0.1,17,75
1921,4,0.1,41,75
1921,4,0.1,36,75
1921,4,0.1,15,75
2401,4,0.1,9,75
2401,4,0.1,36,75
2401,4,0.1,34,75
2401,4,0.1,32,75
2401,4,0.1,23,75
2401,4,0.1,36,75
2401,4,0.1,10,75
2401,4,0.1,5,75
2401,4,0.1,12,75
2401,4,0.1,3,75
2401,4,0.1,10,75
1801,10,0.1,46,76
1801,10,0.1,31,76
1801,10,0.1,90,76
1801,10,0.1,40,76
1801,10,0.1,56,76
1801,10,0.1,9,76
1801,10,0.1,18,76
1861,10,0.1,55,76
1861,10,0.1,23,76
1861,10,0.1,88,76
1861,10,0.1,14,76
1861,10,0.1,44,76
1861,10,0.1,57,76
1861,10,0.1,14,76
1861,10,0.1,15,76
1921,10,0.1,52,76
1921,10,0.1,23,76
1921,10,0.1,96,76
1921,10,0.1,1,76
1921,10,0.1,27,76
1921,10,0.1,58,76
1921,10,0.1,18,76
1921,10,0.1,15,76
2401,10,0.1,10,76
2401,10,0.1,12,76
2401,10,0.1,25,76
2401,10,0.1,13,76
2401,10,0.1,1,76
2401,10,0.1,5,76
2401,10,0.1,15,76
2401,10,0.1,2,76
2401,10,0.1,7,76
2401,10,0.1,10,76
2401,10,0.1,21,76
2401,10,0.1,11,76
2401,10,0.1,3,76
2401,10,0.1,5,76
1801,10,0.1,11,77
1801,10,0.1,44,77
1801,10,0.1,52,77
1801,10,0.1,10,77
1801,10,0.1,26,77
1801,10,0.1,7,77
1801,10,0.1,12,77
1801,10,0.1,10,77
1801,10,0.1,18,77
1801,10,0.1,50,77
1861,10,0.1,14,77
1861,10,0.1,41,77
1861,10,0.1,4,77
1861,10,0.1,18,77
1861,10,0.1,1,77
1861,10,0.1,35,77
1861,10,0.1,2,77
1861,10,0.1,12,77
1861,10,0.1,5,77
1861,10,0.1,20,77
1861,10,0.1,48,77
1921,10,0.1,19,77
1921,10,0.1,4,77
1921,10,0.1,6,77
1921,10,0.1,4,77
1921,10,0.1,19,77
1921,10,0.1,7,77
1921,10,0.1,31,77
1921,10,0.1,2,77
1921,10,0.1,19,77
1921,10,0.1,4,77
1921,10,0.1,9,77
1921,10,0.1,56,77
2401,10,0.1,29,77
2401,10,0.1,2,77
2401,10,0.1,6,77
2401,10,0.1,15,77
2401,10,0.1,10,77
2401,10,0.1,25,77
2401,10,0.1,8,77
2401,10,0.1,26,77
2401,10,0.1,12,77
2401,10,0.1,3,77
2401,10,0.1,2,77
2401,10,0.1,2,77
1801,10,0.1,23,78
1801,10,0.1,84,78
1801,10,0.1,109,78
1801,10,0.1,18,78
1801,10,0.1,96,78
1861,10,0.1,20,78
1861,10,0.1,87,78
1861,10,0.1,86,78
1861,10,0.1,1,78
1861,10,0.1,19,78
1861,10,0.1,97,78
1921,10,0.1,18,78
1921,10,0.1,3,78
1921,10,0.1,3,78
1921,10,0.1,62,78
1921,10,0.1,90,78
1921,10,0.1,2,78
1921,10,0.1,20,78
1921,10,0.1,92,78
2401,10,0.1,7,78
2401,10,0.1,7,78
2401,10,0.1,4,78
2401,10,0.1,13,78
2401,10,0.1,7,78
2401,10,0.1,8,78
2401,10,0.1,48,78
2401,10,0.1,33,78
2401,10,0.1,2,78
2401,10,0.1,12,78
2401,10,0.1,13,78
2401,10,0.1,4,78
2401,10,0.1,12,78
1801,10,0.1,52,79
1801,10,0.1,13,79
1801,10,0.1,16,79
1801,10,0.1,26,79
1801,10,0.1,13,79
1801,10,0.1,33,79
1801,10,0.1,14,79
1801,10,0.1,123,79
1861,10,0.1,53,79
1861,10,0.1,19,79
1861,10,0.1,17,79
1861,10,0.1,22,79
1861,10,0.1,19,79
1861,10,0.1,30,79
1861,10,0.1,18,79
1861,10,0.1,5,79
1861,10,0.1,10,79
1861,10,0.1,57,79
1921,10,0.1,2,79
1921,10,0.1,11,79
1921,10,0.1,1,79
1921,10,0.1,7,79
1921,10,0.1,23,79
1921,10,0.1,17,79
1921,10,0.1,18,79
1921,10,0.1,45,79
1921,10,0.1,18,79
1921,10,0.1,9,79
1921,10,0.1,15,79
1921,10,0.1,44,79
2401,10,0.1,3,79
2401,10,0.1,2,79
2401,10,0.1,5,79
2401,10,0.1,10,79
2401,10,0.1,37,79
2401,10,0.1,8,79
2401,10,0.1,19,79
2401,10,0.1,6,79
2401,10,0.1,1,79
2401,10,0.1,1,79
2401,10,0.1,1,79
2401,10,0.1,25,79
2401,10,0.1,4,79
2401,10,0.1,7,79
2401,10,0.1,11,79
1801,10,0.1,6,80
1801,10,0.1,22,80
1801,10,0.1,52,80
1801,10,0.1,90,80
1801,10,0.1,48,80
1801,10,0.1,13,80
1801,10,0.1,89,80
1861,10,0.1,8,80
1861,10,0.1,34,80
1861,10,0.1,49,80
1861,10,0.1,100,80
1861,10,0.1,45,80
1861,10,0.1,12,80
1861,10,0.1,92,80
1921,10,0.1,2,80
1921,10,0.1,32,80
1921,10,0.1,47,80
1921,10,0.1,86,80
1921,10,0.1,48,80
1921,10,0.1,15,80
1921,10,0.1,31,80
1921,10,0.1,39,80
2401,10,0.1,6,80
2401,10,0.1,2,80
2401,10,0.1,5,80
2401,10,0.1,22,80
2401,10,0.1,36,80
2401,10,0.1,11,80
2401,10,0.1,8,80
2401,10,0.1,1,80
2401,10,0.1,16,80
2401,10,0.1,28,80
2401,10,0.1,5,80
1801,25,0.1,123,81
1801,25,0.1,158,81
1801,25,0.1,37,81
1801,25,0.1,1,81
1801,25,0.1,59,81
1801,25,0.1,2,81
1861,25,0.1,101,81
1861,25,0.1,162,81
1861,25,0.1,35,81
1861,25,0.1,1,81
1861,25,0.1,43,81
1861,25,0.1,8,81
1921,25,0.1,57,81
1921,25,0.1,10,81
1921,25,0.1,10,81
1921,25,0.1,42,81
1921,25,0.1,22,81
1921,25,0.1,5,81
1921,25,0.1,29,81
1921,25,0.1,5,81
1921,25,0.1,10,81
1921,25,0.1,7,81
1921,25,0.1,3,81
2401,25,0.1,20,81
2401,25,0.1,1,81
2401,25,0.1,4,81
2401,25,0.1,1,81
2401,25,0.1,4,81
2401,25,0.1,11,81
2401,25,0.1,11,81
2401,25,0.1,1,81
2401,25,0.1,4,81
2401,25,0.1,2,81
2401,25,0.1,9,81
2401,25,0.1,5,81
2401,25,0.1,6,81
2401,25,0.1,11,81
1801,25,0.1,89,82
1801,25,0.1,64,82
1801,25,0.1,33,82
1801,25,0.1,29,82
1801,25,0.1,165,82
1861,25,0.1,90,82
1861,25,0.1,12,82
1861,25,0.1,21,82
1861,25,0.1,33,82
1861,25,0.1,29,82
1861,25,0.1,165,82
1921,25,0.1,38,82
1921,25,0.1,35,82
1921,25,0.1,10,82
1921,25,0.1,22,82
1921,25,0.1,33,82
1921,25,0.1,26,82
1921,25,0.1,8,82
1921,25,0.1,98,82
1921,25,0.1,10,82
2401,25,0.1,4,82
2401,25,0.1,15,82
2401,25,0.1,16,82
2401,25,0.1,19,82
2401,25,0.1,6,82
2401,25,0.1,5,82
2401,25,0.1,20,82
2401,25,0.1,21,82
2401,25,0.1,15,82
2401,25,0.1,3,82
2401,25,0.1,6,82
1801,25,0.1,11,83
1801,25,0.1,53,83
1801,25,0.1,9,83
1801,25,0.1,57,83
1801,25,0.1,20,83
1801,25,0.1,67,83
1801,25,0.1,11,83
1801,25,0.1,41,83
1801,25,0.1,11,83
1861,25,0.1,7,83
1861,25,0.1,59,83
1861,25,0.1,6,83
1861,25,0.1,46,83
1861,25,0.1,16,83
1861,25,0.1,62,83
1861,25,0.1,9,83
1861,25,0.1,46,83
1861,25,0.1,9,83
1921,25,0.1,9,83
1921,25,0.1,58,83
1921,25,0.1,5,83
1921,25,0.1,46,83
1921,25,0.1,16,83
1921,25,0.1,39,83
1921,25,0.1,9,83
1921,25,0.1,51,83
1921,25,0.1,7,83
2401,25,0.1,12,83
2401,25,0.1,21,83
2401,25,0.1,22,83
2401,25,0.1,9,83
2401,25,0.1,4,83
2401,25,0.1,1,83
2401,25,0.1,7,83
2401,25,0.1,9,83
2401,25,0.1,8,83
2401,25,0.1,1,83
2401,25,0.1,2,83
2401,25,0.1,14,83
2401,25,0.1,6,83
2401,25,0.1,14,83
1801,25,0.1,45,84
1801,25,0.1,17,84
1801,25,0.1,125,84
1801,25,0.1,67,84
1801,25,0.1,34,84
1801,25,0.1,62,84
1861,25,0.1,47,84
1861,25,0.1,15,84
1861,25,0.1,18,84
1861,25,0.1,14,84
1861,25,0.1,45,84
1861,25,0.1,24,84
1861,25,0.1,67,84
1921,25,0.1,46,84
1921,25,0.1,8,84
1921,25,0.1,25,84
1921,25,0.1,3,84
1921,25,0.1,10,84
1921,25,0.1,49,84
1921,25,0.1,20,84
1921,25,0.1,18,84
1921,25,0.1,6,84
1921,25,0.1,5,84
2401,25,0.1,50,84
2401,25,0.1,5,84
2401,25,0.1,32,84
2401,25,0.1,4,84
2401,25,0.1,7,84
2401,25,0.1,2,84
2401,25,0.1,1,84
2401,25,0.1,10,84
2401,25,0.1,3,84
2401,25,0.1,27,84
2401,25,0.1,18,84
2401,25,0.1,11,84
1801,25,0.1,136,85
1801,25,0.1,13,85
1801,25,0.1,51,85
1801,25,0.1,50,85
1801,25,0.1,38,85
1801,25,0.1,11,85
1801,25,0.1,21,85
1861,25,0.1,20,85
1861,25,0.1,91,85
1861,25,0.1,21,85
1861,25,0.1,54,85
1861,25,0.1,17,85
1861,25,0.1,1,85
1861,25,0.1,33,85
1861,25,0.1,8,85
1861,25,0.1,5,85
1921,25,0.1,26,85
1921,25,0.1,12,85
1921,25,0.1,8,85
1921,25,0.1,21,85
1921,25,0.1,4,85
1921,25,0.1,57,85
1921,25,0.1,14,85
1921,25,0.1,7,85
1921,25,0.1,26,85
1921,25,0.1,9,85
1921,25,0.1,5,85
1921,25,0.1,1,85
2401,25,0.1,5,85
2401,25,0.1,1,85
2401,25,0.1,3,85
2401,25,0.1,2,85
2401,25,0.1,5,85
2401,25,0.1,2,85
2401,25,0.1,8,85
2401,25,0.1,8,85
2401,25,0.1,2,85
2401,25,0.1,4,85
2401,25,0.1,10,85
2401,25,0.1,7,85
2401,25,0.1,3,85
2401,25,0.1,5,85
2401,25,0.1,5,85
1801,50,0.1,72,86
1801,50,0.1,164,86
1801,50,0.1,46,86
1801,50,0.1,58,86
1801,50,0.1,40,86
1861,50,0.1,37,86
1861,50,0.1,3,86
1861,50,0.1,95,86
1861,50,0.1,7,86
1861,50,0.1,4,86
1861,50,0.1,49,86
1861,50,0.1,6,86
1861,50,0.1,20,86
1861,50,0.1,39,86
1921,50,0.1,8,86
1921,50,0.1,3,86
1921,50,0.1,66,86
1921,50,0.1,3,86
1921,50,0.1,13,86
1921,50,0.1,1,86
1921,50,0.1,22,86
1921,50,0.1,1,86
1921,50,0.1,23,86
1921,50,0.1,40,86
2401,50,0.1,13,86
2401,50,0.1,6,86
2401,50,0.1,1,86
2401,50,0.1,3,86
2401,50,0.1,1,86
2401,50,0.1,9,86
2401,50,0.1,1,86
2401,50,0.1,19,86
2401,50,0.1,14,86
2401,50,0.1,5,86
2401,50,0.1,17,86
2401,50,0.1,1,86
1801,50,0.1,32,87
1801,50,0.1,7,87
1801,50,0.1,8,87
1801,50,0.1,232,87
1801,50,0.1,53,87
1801,50,0.1,28,87
1861,50,0.1,3,87
1861,50,0.1,8,87
1861,50,0.1,2,87
1861,50,0.1,8,87
1861,50,0.1,52,87
1861,50,0.1,13,87
1861,50,0.1,6,87
1861,50,0.1,3,87
1861,50,0.1,37,87
1861,50,0.1,18,87
1861,50,0.1,4,87
1861,50,0.1,26,87
1921,50,0.1,3,87
1921,50,0.1,7,87
1921,50,0.1,5,87
1921,50,0.1,4,87
1921,50,0.1,47,87
1921,50,0.1,22,87
1921,50,0.1,11,87
1921,50,0.1,15,87
1921,50,0.1,2,87
1921,50,0.1,8,87
1921,50,0.1,14,87
1921,50,0.1,12,87
1921,50,0.1,20,87
2401,50,0.1,2,87
2401,50,0.1,9,87
2401,50,0.1,10,87
2401,50,0.1,6,87
2401,50,0.1,21,87
2401,50,0.1,6,87
2401,50,0.1,2,87
2401,50,0.1,4,87
2401,50,0.1,1,87
2401,50,0.1,7,87
2401,50,0.1,27,87
2401,50,0.1,5,87
1801,50,0.1,12,88
1801,50,0.1,53,88
1801,50,0.1,8,88
1801,50,0.1,1,88
1801,50,0.1,8,88
1801,50,0.1,15,88
1801,50,0.1,78,88
1801,50,0.1,1,88
1801,50,0.1,39,88
1801,50,0.1,35,88
1861,50,0.1,15,88
1861,50,0.1,54,88
1861,50,0.1,4,88
1861,50,0.1,1,88
1861,50,0.1,5,88
1861,50,0.1,19,88
1861,50,0.1,76,88
1861,50,0.1,2,88
1861,50,0.1,1,88
1861,50,0.1,6,88
1861,50,0.1,27,88
1921,50,0.1,14,88
1921,50,0.1,18,88
1921,50,0.1,11,88
1921,50,0.1,4,88
1921,50,0.1,6,88
1921,50,0.1,23,88
1921,50,0.1,17,88
1921,50,0.1,9,88
1921,50,0.1,1,88
1921,50,0.1,1,88
1921,50,0.1,1,88
1921,50,0.1,10,88
1921,50,0.1,25,88
2401,50,0.1,1,88
2401,50,0.1,3,88
2401,50,0.1,4,88
2401,50,0.1,10,88
2401,50,0.1,5,88
2401,50,0.1,1,88
2401,50,0.1,4,88
2401,50,0.1,3,88
2401,50,0.1,1,88
2401,50,0.1,1,88
2401,50,0.1,6,88
2401,50,0.1,9,88
2401,50,0.1,13,88
2401,50,0.1,4,88
1801,50,0.1,72,89
1801,50,0.1,17,89
1801,50,0.1,30,89
1801,50,0.1,12,89
1801,50,0.1,4,89
1801,50,0.1,39,89
1801,50,0.1,7,89
1801,50,0.1,10,89
1801,50,0.1,79,89
1861,50,0.1,25,89
1861,50,0.1,5,89
1861,50,0.1,3,89
1861,50,0.1,15,89
1861,50,0.1,35,89
1861,50,0.1,5,89
1861,50,0.1,7,89
1861,50,0.1,3,89
1861,50,0.1,2,89
1861,50,0.1,3,89
1861,50,0.1,6,89
1861,50,0.1,22,89
1861,50,0.1,29,89
1921,50,0.1,22,89
1921,50,0.1,5,89
1921,50,0.1,4,89
1921,50,0.1,15,89
1921,50,0.1,40,89
1921,50,0.1,7,89
1921,50,0.1,4,89
1921,50,0.1,5,89
1921,50,0.1,10,89
1921,50,0.1,20,89
1921,50,0.1,28,89
2401,50,0.1,2,89
2401,50,0.1,3,89
2401,50,0.1,1,89
2401,50,0.1,9,89
2401,50,0.1,17,89
2401,50,0.1,6,89
2401,50,0.1,5,89
2401,50,0.1,24,89
2401,50,0.1,1,89
2401,50,0.1,7,89
2401,50,0.1,3,89
2401,50,0.1,12,89
2401,50,0.1,10,89
1801,50,0.1,103,90
1801,50,0.1,23,90
1801,50,0.1,6,90
1801,50,0.1,8,90
1801,50,0.1,74,90
1801,50,0.1,82,90
1801,50,0.1,3,90
1801,50,0.1,1,90
1861,50,0.1,41,90
1861,50,0.1,33,90
1861,50,0.1,36,90
1861,50,0.1,12,90
1861,50,0.1,7,90
1861,50,0.1,17,90
1861,50,0.1,25,90
1861,50,0.1,47,90
1861,50,0.1,9,90
1861,50,0.1,3,90
1921,50,0.1,42,90
1921,50,0.1,2,90
1921,50,0.1,1,90
1921,50,0.1,33,90
1921,50,0.1,15,90
1921,50,0.1,1,90
1921,50,0.1,25,90
1921,50,0.1,9,90
1921,50,0.1,36,90
1921,50,0.1,12,90
1921,50,0.1,4,90
2401,50,0.1,8,90
2401,50,0.1,2,90
2401,50,0.1,9,90
2401,50,0.1,18,90
2401,50,0.1,3,90
2401,50,0.1,1,90
2401,50,0.1,15,90
2401,50,0.1,1,90
2401,50,0.1,2,90
2401,50,0.1,23,90
2401,50,0.1,2,90
2401,50,0.1,3,90
2401,50,0.1,18,90
2401,50,0.1,5,90
